title,abstract,doi,year,citations,source
Learning Latent ODEs With Graph RNN for Multi-Channel Time Series Forecasting,"Forecasting tasks involving multi-channel time series data pervade numerous practical applications and have attracted significant attention. Spatio-temporal graph neural network models for multi-channel time series forecasting have recently gained traction, owing to their ability in capturing both spatial and temporal features. A common practice is the integration of graph convolutional networks with recurrent neural networks. However, the discrete intervals of recurrent neural networks pose limitations on the temporal resolution of time series forecasting, impeding the model's ability to capture subtle changes in the data. To address this challenge, we introduce a continuous spatio-temporal framework, termed Graph Ordinary Differential Equation Recurrent Network (GODERN). GODERN incorporates continuous recurrent neural networks with a learnable and directed graph convolution layer to model the spatio-temporal dynamics in latent space. Furthermore, given the actual time representation in GODERN, we propose a novel augmented method of neural ordinary differential equation with fast-slow dynamics, thus allowing the encapsulation of multi-scale information. Through our experiments, we demonstrate that GODERN achieves superior accuracy on four real-life datasets, outperforming 13 baseline models.",10.1109/lsp.2023.3320439,2023,6,IEEE
Graph-Enabled Reinforcement Learning for Time Series Forecasting With Adaptive Intelligence,"Reinforcement learning (RL) is renowned for its proficiency in modeling sequential tasks and adaptively learning latent data patterns. Deep learning models have been extensively explored and adopted in regression and classification tasks. However, deep learning has limitations, such as the assumption of equally spaced and ordered data, and the inability to incorporate graph structure in time-series prediction. Graph Neural Network (GNN) can overcome these challenges by capturing the temporal dependencies in time-series data effectively. In this study, we propose a novel approach for predicting time-series data using GNN, augmented with Reinforcement Learning(GraphRL) for monitoring. GNNs explicitly integrate the graph structure of the data into the model, enabling them to naturally capture temporal dependencies. This approach facilitates more accurate predictions in complex temporal structures, as encountered in healthcare, traffic, and weather forecasting domains. We further enhance our GraphRL model's performance through fine-tuning with a Bayesian optimization technique. The proposed framework surpasses baseline models in time-series forecasting and monitoring. This study's contributions include introducing a novel GraphRL framework for time-series prediction and demonstrating GNNs' efficacy compared to traditional deep learning models, such as Recurrent Neural Networks (RNN) and Long Short-Term Memory Networks(LSTM). Overall, this study underscores the potential of GraphRL in yielding accurate and efficient predictions within dynamic RL environments.",10.1109/tetci.2024.3398024,2024,10,IEEE
Anomaly Detection in IoT Networks using Graph Neural Networks,"The importance of anomaly detection in IoT device networks has gained much significance in enhancing security, enabling reliable monitoring and reducing potential threats. A deep learning model for detecting different types of cyberattacks on various devices using the autoencoder model and distinguishing normal patterns of traffic from malicious ones by using the RT-IoT2022 dataset is proposed. The proposed scheme uses GNN to perceive the environment for the identification and classification of real-time cyberattacks. It makes IoT devices more secure, stable and achieves high accuracy.The proposed GNN-based algorithm demonstrated an impressive 99% accuracy in the identification of anomalies in IoT networks, providing strong security and threat avoidance.",10.1109/iciss63372.2025.11076391,2025,,IEEE
MSPredictor: A Multi-Scale Dynamic Graph Neural Network for Multivariate Time Series Prediction,"In the field of multivariate time series prediction, capturing the dynamic relationships and complex cyclical patterns between sequences is key to improving prediction accuracy. To address this challenge, our paper introduces MSPredictor, a multi-scale dynamic graph neural network model, which uses Fast Fourier Transform for multi-scale decoupling in the frequency domain and employs Kolmogorov-Arnold Networks for multi-scale fusion, effectively extracting significant cyclical patterns. By decomposing the original series across different scales, MSPredictor accurately models complex cyclical patterns. To enhance the model's transparency and interpretability, we introduced the ClarityLens explanatory strategy, which employs visualization techniques to make the prediction process more transparent. Specifically, it displays the adjacency matrices learned at different scales, intuitively showing the dynamic correlations between series. We also visualized the proportion of different periods in the prediction results and the specific forecasting performance at each time scale. Extensive testing on multiple real-world datasets has demonstrated that the MSPredictor significantly outperforms existing benchmarks, validating its practicality and high transparency.",10.1109/tetci.2025.3548719,2025,,IEEE
GNN and Encoder Integrated Model for Distributed Solar and Wind Power Forecasting,"The integration of large amount of distributed power generation from renewable resources like solar and wind brings new challenges to power forecasting in both short-term and long-term time scales. Distributed power generating units characterized by increased variability and uncertainty among different sites, necessitates collaborative data analysis. And regional variations and simultaneous predictions for multiple sites should also be accounted. This paper proposes a time series forecasting model based on the combination of graph neural network (GNN) and Transformer-Encoder, which is used for long-term and short-term accurate forecasting of renewable energy. It combines temporal convolutional models, graph convolutional neural network, and Transformer-Encoder. This scheme first uses the temporal convolution model to extract short-term and time-dimensional features of time series data, and then replaces the ordinary graph learning layer with Transformer's Encoder layer to further extract the long-term and global features of time series data, and then converts the generated The adjacency matrix is input into the graph convolution module to extract information about its spatial dimensions. Simulation results on an open-source dataset verify that the model is effective and accurate in short-and long-term renewable energy forecasting.",10.1109/csecs60003.2023.10428146,2023,,IEEE
Stock price prediction method based on TCN-BiGRU model,"Deep learning technology is now applied in many fields. In the financial field, deep learning as an emerging technology is also widely used, such as high-frequency trading, investment portfolio, stock price prediction and risk management. Among them, the most valuable and popular for investors is stock price prediction. In this paper, we adopt a combination model of time convolution network and bidirectional gated recurrent unit for stock prediction. We choose the stock price of Amazon as the target price, use the NASDAQ Composite Index, the US Dollar Index and so on as features, and compare with the baseline model.",10.1109/iciibms60103.2023.10347745,2023,1,IEEE
Spatial-Temporal Aware Inductive Graph Neural Network for C-ITS Data Recovery,"With the prevalence of Intelligent Transportation Systems (ITS), massive sensors are deployed on roadside, vehicles, and infrastructures. One key challenge is imputing several different types of missing entries in spatial-temporal traffic data to meet the high-quality demand of data science applied in Cooperative-ITS (C-ITS) since accurate data recovery is critical to many downstream tasks in ITSs, such as traffic monitoring and decision making. For such, it is proposed in this article solutions to three kinds of data recovery tasks in a unified model via spatial-temporal aware Graph Neural Networks (GNNs), named Spatial-Temporal Aware Data Recovery Network (STAR), enabling a real-time and inductive inference. A residual gated temporal convolution network is designed to permit the proposed model to learn the temporal pattern from long sequences with masks and an adaptive memory-based attention model for utilizing implicit spatial correlation. To further exploit the generalization power of GNNs, a sampling-based method is adopted to train the proposed model to be robust and inductive for online servicing. Extensive numerical experiments on two real-world spatial-temporal traffic datasets are performed, and results show that the proposed STAR model consistently outperforms other baselines at 1.5-2.5 times on all kinds of imputation tasks. Moreover, STAR can support recovery data for 2 to 5 hours, with its performance barely unchanged, and has comparable performance in transfer learning and time-series forecast. Experimental results demonstrate that STAR provides adequate performance and rich features for multiple data recovery tasks under the C-ITS scenario.",10.1109/tits.2022.3156266,2023,112,IEEE
PIDGeuN: Graph Neural Network-Enabled Transient Dynamics Prediction of Networked Microgrids Through Full-Field Measurement,"A Physics-Informed Dynamic Graph Neural Network (PIDGeuN) is presented to accurately, efficiently and robustly predict the nonlinear transient dynamics of microgrids in the presence of disturbances. The graph-based architecture of PIDGeuN provides a natural representation of the microgrid topology. Using only the state information that is practically measurable, PIDGeuN employs a time delay embedding formulation to fully reproduce the system dynamics, avoiding the dependency of conventional methods on internal dynamic states, e.g., of controllers. Based on a judiciously designed message passing mechanism, the PIDGeuN incorporates two physics-informed techniques to improve its predictive performance, including a physics-data-fusion approach to determining the inter-dependencies between buses, and a loss term to enforce the known physical law of the power system, i.e., the Kirchhoff’s law, to ensure the feasibility of the model prediction. Extensive tests show that PIDGeuN can provide accurate and robust prediction of transient dynamics for nonlinear microgrids over a long-term time period. Therefore, the PIDGeuN offers a potent tool for the modeling of large scale networked microgrids (NMs), with potential applications to predictive or preventive control in real time applications for the stable and resilient operations of NMs.",10.1109/access.2024.3384457,2024,1,IEEE
TCGPN: Temporal-Correlation Graph Pre-trained Network for Stock Forecasting,"The integration of temporal features and correlations across time series has emerged as an effective strategy in time series prediction. Spatial-Temporal Graph Neural Networks (STGNNs) have demonstrated strong performance on many temporal-correlation forecasting problems. However, their effectiveness and robustness are less satisfactory when applied to tasks that lack periodicity, such as stock market prediction, and they are constrained by memory limitations, rendering them unsuitable for problems with a large number of nodes. To address these challenges, we propose the Temporal-Correlation Graph Pre-trained Network (TCGPN), which utilizes a temporal-correlation fusion encoder for mixed representation and incorporates pre-training methods with carefully designed temporal and correlation tasks. The structure is independent of node number and order, enabling improved outcomes through various data augmentation techniques, and reduces memory consumption during training via multiple sampling strategies. Experiments conducted on real stock market datasets, CSI300, CSI500, NASDAQ and NYSE, demonstrate that fine-tuning a simple MLP in downstream tasks achieves state-of-the-art results, validating TCGPN’s ability to capture robust temporal correlation patterns.",10.1109/ijcnn64981.2025.11228809,2025,,IEEE
Multiscale Spatio-Temporal Enhanced Short-term Load Forecasting of Electric Vehicle Charging Stations,"The rapid expansion of electric vehicles (EVs) has rendered the load forecasting of electric vehicle charging stations (EVCS) increasingly critical. The primary challenge in achieving precise load forecasting for EVCS lies in accounting for the nonlinear of charging behaviors, the spatial interactions among different stations, and the intricate temporal variations in usage patterns. To address these challenges, we propose a Multiscale Spatio-Temporal Enhanced Model (MSTEM) for effective load forecasting at EVCS. MSTEM incorporates a multiscale graph neural network to discern hierarchical nonlinear temporal dependencies across various time scales. Besides, it also integrates a recurrent learning component and a residual fusion mechanism, enhancing its capability to accurately capture spatial and temporal variations in charging patterns. The effectiveness of the proposed MSTEM has been validated through comparative analysis with six baseline models using three evaluation metrics. The case studies utilize real-world datasets for both fast and slow charging loads at EVCS in Perth, UK. The experimental results demonstrate the superiority of MSTEM in short-term continuous load forecasting for EVCS.",10.1109/aeees61147.2024.10544962,2024,1,IEEE
"Landslide Deformation Uncertainty Quantification Using Conformalized Graph Neural Networks: A Case Study in Sichuan Province, China","Landslide deformation prediction plays a crucial role in geohazard risk management, yet existing methods often struggle to quantify prediction uncertainties effectively. This paper presents GNN-CF, a novel framework that integrates Graph Neural Networks (GNN) with Conformal Prediction for reliable interval forecasting of landslide deformation. The proposed approach addresses two significant challenges: ensuring valid marginal coverage despite dependencies between calibration (training) and test data, and reducing prediction interval inefficiency while maintaining coverage guarantees. The framework incorporates a topology-aware correction model and employs graph-based regularization terms to enhance prediction accuracy. The methodology is validated using field monitoring data from the Wutong Village landslide in Sichuan Province, China, where six GNSS monitoring points track surface deformation patterns. Experimental results demonstrate that GNN-CF consistently outperforms state-of-the-art (SOTA) methods, including GRU-LUBE, DNLSSM, and SA-DeepAR, achieving superior Prediction Interval Coverage Probability (PICP) while maintaining smaller Prediction Interval Normalized Average Width (PINAW). The framework’s effectiveness in balancing coverage and computational complexity makes it a feasible solution for landslide monitoring applications requiring reliable uncertainty quantification.",10.1109/access.2025.3568273,2025,1,IEEE
Context Integrated Relational Spatio-Temporal Resource Forecasting,"Traditional resource (demand or supply) forecasting models mainly focus on modeling temporal dependency. However, spatio-temporal data include complex non-linear relational and spatial dependencies. In addition, dynamic contextual information also impacts resources. Methods that consider context assume that the impact of context on resources is fixed, which is not realistic. For example, in a bicycle-sharing system, bike supply in stations is affected by the weather, and that effect changes over time. We propose a novel graph-based context integrated relational model, Context Integrated Graph Neural Network (CIGNN), which models temporal, relational, spatial, and dynamic contextual dependencies for multi-step ahead resource forecasting. We define a resource graph, where nodes represent locations with associated resource time-series, and context graphs (one for each type of context), where nodes represent locations with associated contextual time-series. Assuming that various contexts have dynamic impact on resources, our proposed CIGNN model employs a novel fusion mechanism that jointly learns from multiple contextual time-series. To the best of our knowledge, CIGNN is the first approach that integrates dynamic contextual information using graph neural networks for resource forecasting. Empirical results on two real-world datasets demonstrate that CIGNN consistently outperforms state-of-the-art approaches.",10.1109/bigdata52589.2021.9671705,2021,1,IEEE
Long-term Spatio-Temporal Forecasting using Spectral Graph Neural Networks,"Multivariate Time Series (MTS) forecasting is vital in various practical applications. Current research in this area is categorized into Spatial-Temporal Forecasting (STF) and Long-term Time Series Forecasting (LTSF). While these tasks share similarities, the methods and benchmarks used differ significantly. Spatio-Temporal Graph Neural Networks (STGNNs) excel at modeling interrelationships in STF tasks but face difficulties with long sequence inputs due to inefficient training. In contrast, LTSF models handle long sequences well but struggle with capturing complex variable interrelationships. This paper proposes the Spectral Spatio-Temporal Graph Neural Network (S2GNN) to address these challenges, proposing a framework capable of handling long-term spatiotemporal forecasting. S2GNN leverages a decoupled GNN along with an MLP architecture to ensure efficiency. Specifically, it employs spectral GNNs for global feature extraction on an adaptive graph structure; the visualization of the filters resembles a band-rejection shape, indicating the presence of both homophilic and heterophilic relationships between nodes. Additionally, we introduce scale-adaptive node embeddings and cross-correlation embeddings for better differentiation between similar temporal patterns. Extensive experiments on eight public datasets, including STF and LTSF, demonstrate that S2GNN consistently outperforms state-of-the-art models across diverse prediction tasks. Code is available at https://github.com/superarthurlx/S2GNN.",10.1109/ijcnn64981.2025.11229200,2025,,IEEE
App Popularity Prediction by Incorporating Time-Varying Hierarchical Interactions,"App popularity prediction is a significant task in mobile service development, which predicts an app's future popularity based on its current behaviors. It provides benefits from app development to targeted investment. Popularity is affected by two factors, i.e., internal ones like reviews and external ones like interaction among apps. However, most related studies only explore internal factors but neglect external ones. In fact, external factor plays an important role in popularity prediction modelling since it is the promoting and/or inhibiting influence resulted by app interaction. The app interaction has two major characteristics, i.e., interactivity and dynamicity, which brings challenges to app popularity prediction due to two reasons: 1) interactivity—it is hard to evaluate the existence and influence intensity of interactions; 2) dynamicity—the nature of interaction influence, e.g., promoting or inhibiting, and its intensity on popularity change with time. In this paper, we propose DeePOP, a popularity prediction model that innovatively leverages time-varying hierarchical interactions. First, we propose Hierarchical Interaction Graph, which is first studied in this work, to organically characterize the relationship and influence among apps. Second, DeePOP integrates internal factors and time-varying hierarchical interactions as inputs to build the prediction model. It develops multi-level modules based on Recurrent Neural Network with attention mechanism and generates multi-step time series predictions by fusing the outputs of modules. Experiments on a real-world dataset show that DeePOP outperforms state-of-the-art methods in prediction accuracy, effectively reducing the Root Mean Square Error (RMSE) to 0.088.",10.1109/tmc.2020.3029718,2022,11,IEEE
Pre-trained Multivariate Time Series Graph Neural Networks for Wind Power Forecasting,"Wind power is an important part of the future energy transition, and improving the accuracy of wind power forecasting tasks can significantly enhance the security, stability and economics of the grid. Despite continuous advances in wind power forecasting methods, they still have limitations such as insufficient forecast accuracy, excessive model complexity and unstable predictions. In this research, we propose a wind power forecasting model that integrates the masked autoencoders (MAE) pre-training method with the Spatio-Temporal Graph Neural Networks (STGNN). First, we constructed a pre-training model called Wind Power Forecasting with Masked Autoencoders (WPFMAE), which is designed to extract long-term wind power output patterns using an autoencoder structure with a high masking rate. This information provides contextual information for the downstream Multi-Temporal Graph Neural Network (MTGNN), which learns the temporal dependencies of wind power output while capturing its spatio-temporal correlation. The effectiveness of the proposed method is validated using data from real wind farms. The results indicate that the developed model can effectively learn long-term variation patterns in wind power data and provides superior accuracy compared to other models tested. In addition, the model maintains a concise and competent structure, which provides clear advantages.",10.1109/spies60658.2023.10474659,2023,1,IEEE
Sociologically-Informed Graph Neural Network for Opinion Prediction,"Social media platforms has long served as open arenas where individuals discuss and change their opinions on various events, subsequently influencing the progression of these events. Public opinion, recognized as an important social signal, is instrumental in understanding the developmental patterns of social events and in guiding more informed responses. In light of this, we propose a sociologically-informed opinion prediction model, which integrates rich social interaction data with time series forecasting techniques using a graph neural network framework. This model, enriched by a sociological theoretical model, reflects the real-world dynamics of opinion evolution. Experimental results derived from three synthetic datasets and two real-world datasets indicate that incorporating user interaction data, along with more effective utilization of historical information, has led to a large improvement in the accuracy of opinion predictions. The source code and sample data for our study are available at https://github.com/RiikkaYang/SIGNN.",10.1109/icassp49660.2025.10889413,2025,1,IEEE
Machine Learning Approaches for Region-level Prescription Demand Forecasting,"Region-level prescription demand is closely intertwined with the incidence of diseases within a given area. However, conventional forecasting methods primarily rely on historical data, and ignore the spatial correlation in prescription data. In this study, we employ graph structures to capture the interactions among drug demand in different regions. By leveraging two popular graph neural network-based models, our objective is to harness the power of spatial-temporal correlation to enhance the accuracy of predictions. To assess the effectiveness of the graph neural network-based model, we conduct extensive experiments on a comprehensive real world dataset. The results demonstrate that the performance of the graph neural network consistently surpasses that of statistical learning-based methods and traditional deep learning-based methods.",10.1109/swc57546.2023.10449058,2023,,IEEE
STGNN-TCN: Hybrid Model for Spatiotemporal Air Quality Prediction based on Spatio-Temporal Graph Neural Networks and Temporal Convolutional Networks,The development of correct air quality forecasting remains essential for the task of environmental monitoring as well as public health management practices. Traditional deep learning techniques find it difficult to analyse complex patterns of spatial along with temporal relationships in air quality datasets. The authors present a new hybrid deep learning structure which combines Spatio-Temporal Graph Neural Networks (ST-GNN) with Temporal Convolutional Networks (TCN) to address this issue. ST-GNN extracts valuable spatial features by building complex spatial relationship models which TCN uses to detect long-range temporal patterns in order to produce reliable time-series forecasts. A hyperparameter search using Bayesian Optimization helps to optimize model performance by speeding up convergence while reducing potential overfitting issues. The proposed framework shows superior performance through air quality data evaluation which demonstrates both enhanced predictive accuracy and improved computational efficiency when compared to traditional deep learning approaches. The putative evidence demonstrates that hybrid framework achieves strong scalability with reliability which makes it suitable as a tool for real-time air quality prediction systems. The research establishes a contemporary data-directed system for environmental monitoring which supports better decision outcomes in public health as well as pollution control activities.,10.1109/icaiss61471.2025.11042243,2025,4,IEEE
A Network Nodes Fault Prediction Method Based on Dynamic Spatial-Temporal Graph Model,"With the development of network, manual fault detection methods have become increasingly insufficient. Recently, many deep learning based methods have been proposed for network state prediction. Recurrent neural networks have been introduced to capture the temporal features for prediction tasks, while graph neural networks based approaches leverage adjacency matrices and degree matrices to effectively capture spatial relationships between nodes, thereby improving prediction performance. However, these methods struggle to address the challenges posed by the highly dynamic modern networks. To address this issue, we propose a novel method for network node fault prediction based on dynamic graphs and long-term temporal dependency capture. Specifically, we employ self-attention mechanisms to dynamically compute the relationships between nodes and integrate self-attention with convolutional operations to capture long-term temporal dependencies, thereby enhancing prediction performance. Finally, we conduct experiments across different time steps, and the results demonstrate the effectiveness of our proposed method.",10.1109/igarss55030.2025.11243452,2025,,IEEE
SGDP: A Stream-Graph Neural Network Based Data Prefetcher,"Data prefetching is important for storage system optimization and access performance improvement. Traditional prefetchers work well for mining access patterns of sequential logical block address (LBA) but cannot handle complex non-sequential patterns that commonly exist in real-world applications. The state-of-the-art (SOTA) learning-based prefetchers cover more LBA accesses. However, they do not adequately consider the spatial interdependencies between LBA deltas, which leads to limited performance and robustness. This paper proposes a novel Stream-Graph neural network-based Data Prefetcher (SGDP). Specifically, SGDP models LBA delta streams using a weighted directed graph structure to represent interactive relations among LBA deltas and further extracts hybrid features by graph neural networks for data prefetching. We conduct extensive experiments on eight real-world datasets. Empirical results verify that SGDP outperforms the SOTA methods in terms of the hit ratio by 6.21%, the effective prefetching ratio by 7.00%, and speeds up inference time by 3.13× on average. Besides, we generalize SGDP to different variants by different stream constructions, further expanding its application scenarios and demonstrating its robustness. SGDP offers a novel data prefetching solution and has been verified in commercial hybrid storage systems in the experimental phase. Our codes and appendix are available at https://github.com/yyysjz1997/SGDP/.",10.1109/ijcnn54540.2023.10191927,2023,3,IEEE
Spatio-Temporal ESN-based Model for Predicting Water Level in Yangtze River,"Water level prediction plays a vital role in navigation, particularly for ports and harbors, which attracts more attention in the academic domain. The conventional machine learning algorithms, such as support vector regression and artificial neural network, are commonly employed for predicting water level. However, these algorithms have the high computational cost, which directly impacts on their performance and implementation. Recent, a typical randomization-based algorithm called echo state network obtains the good performance with high efficiency in aspect of water level prediction. To enhance forecasting performance and overcome its own limitations, this study proposes three approaches for enriching features in the conventional echo state network. Firstly, we propose the random bar features selection approach to select useful features. Secondly, a novel structure of ESN is designed to capture much richer temporal features. Next, a spatial feature extraction method is proposed based on a latent correlation and graph neural network to capture the spatial features. Based on these methods, this study proposes a Spatio-temporal ESN-based model (ST-ESN). The experimental results and statistical analysis represent that our proposed model has superior forecasting ability in water level prediction rather than other compared models. It not only overcomes the limitation of single features consideration, but it also provides the data support from the high accuracy water level prediction data, which is benefited in managing water-land transportation, flood protection, and ship route management.",10.1109/icitee59582.2023.10317663,2023,1,IEEE
Transmission Line Operation Status Prediction Method Based on Spatiotemporal Graph Convolutional Network,"In order to deal with the problems of strong nonlinearity, complex spatial correlation and significant temporal fluctuation in the prediction of transmission line operation status, a prediction model based on spatiotemporal graph convolutional network (ST-GCN) was proposed. This method models the topological relationship between transmission nodes through a graph structure, introduces a gated temporal convolution mechanism to extract timing features, and achieves a deep fusion of spatial structure and temporal dynamics. Experimental verification is carried out on the SoCal 28-Bus transmission system dataset. The results show that the proposed model is superior to the existing methods in terms of prediction accuracy, convergence efficiency and robustness. Especially in the multi-step prediction of voltage, current and power variables, the mean square error (MSE) is as low as 0.0024, and the coefficient of determination (R2) exceeds 0.97, showing good practicality and promotion value. The research results provide reliable algorithm support for intelligent operation and status warning of power grid.",10.1109/icsece65727.2025.11256953,2025,,IEEE
Enhanced Sensor Environment Graph Based Deep Learning Approach for Air Quality Anomaly Detection,"Air pollution is among the major threats to human well-being, highlighting the critical need for air quality monitoring, especially in urban areas. Whereas the development of low-cost pollution sensors has facilitated a widespread monitoring, a reliable anomaly detection system is required to properly characterize data for the end-users. In this paper, we propose an enhanced deep learning approach based on the A3T-GCN (Attention Temporal Graph Convolutional Network) model that accurately forecasts particulate matter PM2.5concentrations using real past measurements from a deployed sensor network. Our proposed Enhanced-A3T-GCN embeds all the available spatial and temporal correlations within the sensor network, along with additional information regarding the sensor environment in a graph. It is shown to achieve significant performance improvement with respect to other deep learning forecasting methods, emphasizing the importance of exploiting the sensor environment-based information. Further, the achieved accurate forecasting makes it possible to detect anomalies injected at both single and multiple sensor levels.",10.23919/eusipco63174.2024.10715088,2024,,IEEE
Toward Nonuniformly Distributed Weather Forecasting: Adaptive Filtered Hypergraph Convolution Network,"Weather forecasting, compared to other multivariate time-series prediction tasks, exhibits notably nonuniform distribution of observation sites. The prevailing approaches primarily leverage graph convolutional neural networks (GCNs) to extract spatial features. However, some studies suggest that the poor performance on uneven graphs is primarily due to the fact that traditional graph neural networks (GNNs) are essentially low-pass filters, discarding information beyond low-frequency information on the graph. From another perspective, since the essence of graph convolution is the smoothing of node features, for uneven graphs, there are noticeable differences in the smoothing rates of node features, leading to the coexistence of overfitting and underfitting phenomena. This issue is further exacerbated in higher order graph structures, such as hypergraphs, due to the irregular and complex nature of hyperedges. To address this issue, we propose a filtered hypergraph neural network. Building on the calculation of hypergraph node smoothing rates, we balance the low-pass and high-pass filter convolutions’ feature extraction through a dual-stream architecture. On uneven graphs, it can be observed that neglecting high-frequency information and concentrating solely on low-frequency information impede the learning of node representations, thereby significantly affecting the performance of downstream prediction tasks. We conducted multidimensional time-series prediction experiments using meteorological data, and the results demonstrate that our model performs with high accuracy in node regression tasks across multiple channels.",10.1109/tgrs.2025.3640219,2025,,IEEE
STCA-LLM: Spatial–Temporal Cross-Attention Large Language Model for Wind Speed Forecasting,"Accurately forecasting wind speed is crucial for efficiently utilizing the renewable energy, stabilizing the energy system and advancing the progress of the decarbonization of our society. However, due to its inherently temporal volatility and intermittency, accurate wind speed forecasting in a wind farm is challenging. Recently, large language models (LLMs) have demonstrated notable performance in abundant natural language processing and computer vision tasks. However, the conventional LLMs fail to learn the complex spatial and temporal correlations of the wind speed data at multiple turbines in a wind farm, which makes wind speed forecasting cannot fully benefit from the significant breakthroughs of LLM. To fill in this gap, we propose a novel spatial–temporal cross-attention LLM framework for wind speed forecasting, namely, spatial–temporal cross-attention LLM (STCA-LLM), composed of alignment phase, and fine-tuning phase. In detail, our contributions are given as follows. First, the alignment phase aligns the general-purpose LLM with task-specific data, i.e., training the LLM with wind speed data. Second, in the fine-tuning phase, two representation learning modules, i.e., convolution network and graph neural network (GNN) are, respectively used to extract temporal features of intra time series in each turbine, and the correlation of inter time-series at multiple turbines in a wind farm. Moreover, the cross-attention module is innovatively proposed to establish the connections between spatial and temporal embeddings. Then, the spatial–temporal representation modules and the aligned LLM are fine-tuned in two-stage way. Finally, thorough experiments on real wind speed dataset demonstrate that our proposed STCA-LLM outperforms state-of-the-art time series forecasting models, including Transformer-based models, spatial–temporal GNN-based models, and pertained LLM-based models. Our code is available at: https://github.com/Justinzzcj/STCA-LLM.",10.1109/jiot.2025.3599836,2025,,IEEE
Graph Neural Network-Based Internet Traffic Prediction in 6G Networks with Genetic Algorithm Hyperparameter Optimization,"Accurate internet traffic prediction is a key challenge in managing next-generation networks such as 6G. This paper presents a novel approach based on Graph Neural Networks (GNNs) for predicting internet traffic in 6G networks. The proposed model integrates Graph Attention Networks (GAT) and Transformer architectures to learn spatial and temporal dependencies in traffic data. A K-Nearest Neighbors (KNN)-based graph construction method is utilized to represent spatial relationships between network cells. The model’s performance is enhanced by leveraging a Genetic Algorithm (GA) for hyperparameter optimization. Experimental results demonstrate the effectiveness of the proposed model in achieving superior prediction accuracy, as evidenced by improvements in RMSE, and MAE compared to baseline models. This work offers a scalable solution for traffic prediction in 6G networks.",10.1109/compsac65507.2025.00100,2025,,IEEE
Research on Self-diagnosis Method of Nickel top-Blowing Furnace Sensor Based on Causal Graph Neural Network,"As the scale of nickel top-blowing furnace melting systems expands and the complexity of the equipment increases, the maintenance workload for sensors has gradually increased. Manual maintenance approaches consume significant resources and are not suitable for the development of smart sensors. To address this issue, an unsupervised sensor self-diagnosis method is proposed in this paper. Firstly, the Pearson correlation coefficient is introduced to construct a graph network of sensors of the same type, and node embedding is used to form super nodes of sensors. Secondly, transfer entropy is utilized to assess the causal relationships between these super nodes, based on which a super node graph network is constructed. Finally, a Multi-Head Self-Attention Gated Graph Convolutional Network (MCB-GCN) is introduced. This network captures spatial and temporal dependencies of nodes and, with the help of an enhanced fusion module, achieves time-series prediction for sensors. Subsequently, sensor self-diagnosis is achieved through a standardized residual consistency check algorithm. Simulation experiments on the measurement system of a nickel top-blowing furnace demonstrate the effectiveness of the proposed method, in addressing the problem of autonomous sensor diagnostics.",10.1109/rcae62637.2024.10834163,2024,,IEEE
Global and Local Interattribute Relationships-Based Graph Convolutional Network for Flight Trajectory Prediction,"The rapid development of the aviation industry urgently requires efficient airspace traffic management, in which flight trajectory prediction is a core component. Existing trajectory prediction methods mainly capture the relationships between trajectory points. However, there are complex and implicit relationships between the attributes of trajectory points. Furthermore, there is room for improvement when applying previous multivariate time series prediction methods on flight track forecasting, since both local and global attribute features and interattribute relationships have an important impact on the flight track features. In this article, we propose a global and local interattribute relationships-based graph convolutional network (GLAR-GCN) to solve the flight trajectory prediction problem. First, we fuse the local embedded attribute feature and global attribute pattern to obtain the accumulated local embedded features at each point. Meanwhile, we synthesize the local and global attribute correlations to obtain the augmented attribute correlations at each point. Second, we construct an attribute graph at each point, where the nodes are the accumulated local embedded features and the edges are the augmented attribute correlations. Third, we extract the integrated attribute features from each attribute graph with a graph convolutional network. Finally, we perform trajectory prediction with the integrated attribute features as the input of a long short-term memory (LSTM) network. We evaluate the proposed model GLAR-GCN on real short-haul, medium-haul, and long-haul flight datasets for single-step and multistep prediction. Experimental results demonstrate that GLAR-GCN effectively improves the prediction performance on all datasets compared with the classical and the state-of-the-art methods.",10.1109/taes.2024.3357668,2024,17,IEEE
Back to the Future: GNN-Based No2 Forecasting Via Future Covariates,"Due to the latest environmental concerns in keeping at bay contaminants emissions in urban areas, air pollution forecasting has been rising the forefront of all researchers around the world. When predicting pollutant concentrations, it is common to include the effects of environmental factors that influence these concentrations within an extended period, like traffic, meteorological conditions and geographical information. Most of the existing approaches exploit this information as past covariates, i.e., past exogenous variables that affected the pollutant but were not affected by it. In this paper, we present a novel forecasting methodology to predict NO2 concentration via both past and future covariates. Future covariates are represented by weather forecasts and future calendar events, which are already known at prediction time. In particular, we deal with air quality observations in a city-wide network of ground monitoring stations, modeling the data structure and estimating the predictions with a Spatiotemporal Graph Neural Network (STGNN). We propose a conditioning block that embeds past and future covariates into the current observations. After extracting meaningful spatiotemporal representations, these are fused together and projected into the forecasting horizon to generate the final prediction. To the best of our knowledge, it is the first time that future covariates are included in time series predictions in a structured way. Remarkably, we find that conditioning on future weather information has a greater impact than considering past traffic conditions. We release our code implementation at https://github.com/polimi-ispl/MAGCRN.",10.1109/igarss53475.2024.10642608,2024,,IEEE
