title,abstract,doi,year,citations,source
Probabilistic framework for modeling event shocks to financial time series,"In financial market, certain types of stochastic events are intrinsically impactful to the prediction of financial times series, such as stock return, while few existing research attempts have been made to incorporate stochastic event modeling to time series modeling in a principled way. In this paper, we present a pioneering study that fills this gap. In particular, we introduce a generic probabilistic model that captures 1) the inter-dependencies among stochastic events, and 2) the impact of these events on time series. To this end, we extend multivariate Hawkes process (MHP) and proximal graphical event model (PGEM) and apply this framework to modeling two financial events, companies' quarterly revenue releases and updates of consensus prediction of quarterly revenue, and their impacts on the mean and correlation structures of future stock return. Our model not only improves prediction of financial time series, but also promotes AI trust for finance by revealing the causal relationship among the events. Extensive experimental results based on real financial market data validate the effectiveness of our models in learning event impact and improving investment decision by incorporating stochastic event impacts.",10.1145/3490354.3494407,2022,,ACM
"(Vision Paper) A Vision for Spatio-Causal Situation Awareness, Forecasting, and Planning","Successfully tackling many urgent challenges in socio-economically critical domains, such as public health and sustainability, requires a deeper understanding of causal relationships and interactions among a diverse spectrum of spatio-temporally distributed entities. In these applications, the ability to leverage spatio-temporal data to obtain causally based situational awareness and to develop informed forecasts to provide resilience at different scales is critical. While the promise of a causally grounded approach to these challenges is apparent, the core data technologies needed to achieve these are in the early stages and lack a framework to help realize their potential. In this article, we argue that there is an urgent need for a novel paradigm of spatio-causal research built on computational advances in spatio-temporal data and model integration, causal learning and discovery, large scale data- and model-driven simulations, emulations, and forecasting, as well as spatio-temporal data-driven and model-centric operational recommendations, and effective causally driven visualization and explanation. We thus provide a vision, and a road map, for spatio-causal situation awareness, forecasting, and planning.",10.1145/3672556,2024,,ACM
Identifying bad software changes via multimodal anomaly detection for online service systems,"In large-scale online service systems, software changes are inevitable and frequent. Due to importing new code or configurations, changes are likely to incur incidents and destroy user experience. Thus it is essential for engineers to identify bad software changes, so as to reduce the influence of incidents and improve system re- liability. To better understand bad software changes, we perform the first empirical study based on large-scale real-world data from a large commercial bank. Our quantitative analyses indicate that about 50.4\% of incidents are caused by bad changes, mainly be- cause of code defect, configuration error, resource contention, and software version. Besides, our qualitative analyses show that the current practice of detecting bad software changes performs not well to handle heterogeneous multi-source data involved in soft- ware changes. Based on the findings and motivation obtained from the empirical study, we propose a novel approach named SCWarn aiming to identify bad changes and produce interpretable alerts accurately and timely. The key idea of SCWarn is drawing support from multimodal learning to identify anomalies from heterogeneous multi-source data. An extensive study on two datasets with various bad software changes demonstrates our approach significantly outperforms all the compared approaches, achieving 0.95 F1-score on average and reducing MTTD (mean time to detect) by 20.4\%∼60.7\%. In particular, we shared some success stories and lessons learned from the practical usage.",10.1145/3468264.3468543,2021,,ACM
"Social Network Analysis: A Survey on Measure, Structure, Language Information Analysis, Privacy, and Applications","The rapid growth in popularity of online social networks provides new opportunities in computer science, sociology, math, information studies, biology, business, and more. Social network analysis (SNA) is a paramount technique supporting understanding social relationships and networks. Accordingly, certain studies and reviews have been presented focusing on information dissemination, influence analysis, link prediction, and more. However, the ultimate aim is for social network background knowledge and analysis to solve real-world social network problems. SNA still has several research challenges in this context, including users’ privacy in online social networks. Inspired by these facts, we have presented a survey on social network analysis techniques, visualization, structure, privacy, and applications. This detailed study has started with the basics of network representation, structure, and measures. Our primary focus is on SNA applications with state-of-the-art techniques. We further provide a comparative analysis of recent developments on SNA problems in the sequel. The privacy preservation with SNA is also surveyed. In the end, research challenges and future directions are discussed to suggest to researchers a starting point for their research.",10.1145/3539732,2023,,ACM
Modeling Temporal Patterns of Cyberbullying Detection with Hierarchical Attention Networks,"Cyberbullying is rapidly becoming one of the most serious online risks for adolescents. This has motivated work on machine learning methods to automate the process of cyberbullying detection, which have so far mostly viewed cyberbullying as one-off incidents that occur at a single point in time. Comparatively less is known about how cyberbullying behavior occurs and evolves over time. This oversight highlights a crucial open challenge for cyberbullying-related research, given that cyberbullying is typically defined as intentional acts of aggression via electronic communication that occur repeatedly and persistently. In this article, we center our discussion on the challenge of modeling temporal patterns of cyberbullying behavior. Specifically, we investigate how temporal information within a social media session, which has an inherently hierarchical structure (e.g., words form a comment and comments form a session), can be leveraged to facilitate cyberbullying detection. Recent findings from interdisciplinary research suggest that the temporal characteristics of bullying sessions differ from those of non-bullying sessions and that the temporal information from users’ comments can improve cyberbullying detection. The proposed framework consists of three distinctive features: (1) a hierarchical structure that reflects how a social media session is formed in a bottom-up manner; (2) attention mechanisms applied at the word- and comment-level to differentiate the contributions of words and comments to the representation of a social media session; and (3) the incorporation of temporal features in modeling cyberbullying behavior at the comment-level. Quantitative and qualitative evaluations are conducted on a real-world dataset collected from Instagram, the social networking site with the highest percentage of users reporting cyberbullying experiences. Results from empirical evaluations show the significance of the proposed methods, which are tailored to capture temporal patterns of cyberbullying detection.",10.1145/3441141,2021,,ACM
Vertically Autoscaling Monolithic Applications with CaaSPER: Scalable Container-as-a-Service Performance Enhanced Resizing Algorithm for the Cloud,"Kubernetes has emerged as a prominent open-source platform for managing cloud applications, including stateful databases. These monolithic applications rely on vertical scaling, adjusting CPU cores based on load fluctuations. However, our analysis of Kubernetes-based Database-as-a-Service (DBaaS) offerings at Microsoft revealed that many customers consistently over-provision resources for peak workloads, neglecting cost-saving opportunities through resource scale-down. We found that there is a gap in the ability of existing vertical autoscaling tools to minimize resource slack and respond promptly to throttling, leading to increased costs and impacting crucial metrics such as throughput and availability.To address this challenge, we propose CaaSPER, a vertical autoscaling algorithm that blends reactive and proactive strategies. By dynamically adjusting CPU resources, CaaSPER minimizes resource slack, maintains optimal CPU utilization, and reduces throttling. Importantly, customers have the flexibility to prioritize either cost savings or high performance based on their preferences. Extensive testing demonstrates that CaaSPER effectively reduces throttling and keeps CPU utilization within target levels. CaaSPER is designed to be application-agnostic and platform-agnostic, with potential for extension to other applications requiring vertical autoscaling.",10.1145/3626246.3653378,2024,,ACM
High-dimensional Multivariate Time Series Forecasting using Self-Organizing Maps and Fuzzy Time Series,"Machine learning models that follow the FTS (Fuzzy Time Series) approach stand out as data-driven non-parametric models of easy implementation and high accuracy, which can be applied to uni-variate and multivariate time series. However, this approach encounters difficulties when dealing with databases of many variables, given the explosion of rules that are generated for the construction of models. Usually filter and wrapper techniques (e.g. Boruta test) and data projection techniques (e.g. Principal Component Analysis) are used. The present work proposes a methodology for tackling this issue by projecting the original high-dimensional data into a low dimensional embedding space using self-organizing Kohonnen maps and later using the Weighted Multivariate FTS method (WMVFTS) for rule discovery and forecasting. The results obtained showed good values of RMSE and MAPE, illustrating the validity and potential of the method.",10.1109/fuzz45933.2021.9494496,2021,3,IEEE
Toward Digital Twin: Leveraging Pre-training Approaches for Multivariate Time Series Forecasting,"Time series forecasting has been an active research area, particularly in the context of Digital Twin (DT) systems. Despite the excellent results yielded by pre-trained models in Natural Language Processing (NLP) and Computer Vision (CV), only a few studies have researched pre-training strategies for time series forecasting networks within DT systems. Recent studies demonstrate that transfer learning across multiple time series datasets does not always provide promising results, making self-supervised pre-training directly on the downstream dataset a temporarily considered optimal solution. To the best of our knowledge, the only general pre-training task in the time series field is the Masked Autoencoder. However, this approach may lead to redundant representations for downstream forecasting within DT systems. Therefore, we propose three pre-training tasks specially designed for time series forecasting within DT frameworks: Inverse Forecasting (IF), Coarser Forecasting (CF), and Anomaly Forecasting (AF). These tasks are respectively designed to capture bidirectional dependency, reduce noise, and augment data, all crucial aspects in enhancing the predictive capabilities of DT systems. By integrating the three tasks, we obtain a composite pre-training task which generally improves the forecasting results of time series models within DT systems across multiple datasets. This work contributes to the ongoing efforts to improve the accuracy and efficiency of DT systems, paving the way for more robust and reliable digital representations of physical systems.",10.1109/iceict57916.2023.10245025,2023,2,IEEE
LightSAE: Parameter-Efficient and Heterogeneity-Aware Embedding for IoT Multivariate Time Series Forecasting,"Modern Internet of Things (IoT) systems generate massive, heterogeneous multivariate time series data. Accurate Multivariate Time Series Forecasting (MTSF) of such data is critical for numerous applications. However, existing methods almost universally employ a shared embedding layer that processes all channels identically, creating a representational bottleneck that obscures valuable channel-specific information. To address this challenge, we introduce a Shared-Auxiliary Embedding (SAE) framework that decomposes the embedding into a shared base component capturing common patterns and channel-specific auxiliary components modeling unique deviations. Within this decomposition, we empirically observe that the auxiliary components tend to exhibit low-rank and clustering characteristics, a structural pattern that is significantly less apparent when using purely independent embeddings. Consequently, we design LightSAE, a parameter-efficient embedding module that operationalizes these observed characteristics through low-rank factorization and a shared, gated component pool. Extensive experiments across 9 IoT-related datasets and 4 backbone architectures demonstrate LightSAE’s effectiveness, achieving MSE improvements of up to 22.8% with only 4.0% parameter increase. Code is available at https://github.com/EDM314/LightSAE.",10.1109/jiot.2025.3631505,2025,,IEEE
Dwtformer: Wavelet decomposition Transformer with 2D Variation for Long-Term Series Forecasting,"Benefiting from the boom in deep learning and natural language processing, RNNs, CNNs and Transformers have significantly improved the accuracy of multivariate long time series prediction, which focus on how to discover the long-term dependence of long time series and how to capture the overall trend of time series. But They ignore the complex intrinsic features of the series (the characteristics of intra-period and inter-period variations). Based on the observation of the multi-periodicity of time series, this study extends the analysis of time series to a higher space by decomposing a complex 1D time series into a set of 2D tensors based on multiple frequencies. Through this transformation, we connect the time series prediction to the computer vision so we can get more effective techniques which can be employed to extract complex temporal variations from the transformed 2D tensors. To address these issues, this paper proposes to combine the Transformer with a wavelet decomposition-based 2D feature learning module. The 2D feature learning module captures the complex period variations of the time series and the Transformer captures the long-term historical details. To more fully learn the periodic features, this paper proposes Dwtformer by referring to the auto-correlation mechanism in Autoformer. Experiments on four benchmark datasets show that compared to state-of-the-art methods, Dwtformer can reduce multivariate time series prediction errors by 14.9%.",10.1109/itnec56291.2023.10082078,2023,3,IEEE
A Multistep Multivariate Fuzzy-Based Time-Series Forecasting on Internet of Things Data,"Multistep ahead time series forecasting is essential in Internet of Things (IoT) applications in smart cities and smart homes to make accurate future predictions and precise decision making. Thus, this study introduces a novel multiple-input single-output (MISO) forecasting method called Multistep Embedding-based fuzzy time series (MS-EFTS), designed to predict high-dimensional nonstationary time series data. As a first-order approach, it employs a direct strategy that integrates an embedding transformation with a weighted multivariate FTS (WMVFTS) model. This combination allows for effective predictions over long-term horizons within low-dimensional, learned continuous representations. The effectiveness of the proposed MS-EFTS is assessed using three high-dimensional IoT time series in this investigation. The obtained results showcase the superior performance of the proposed method compared to some deep learning forecasting methods, including LSTM, BiLSTM, TCN, and CNN-LSTM, in terms of accuracy, parsimony, and efficiency.",10.1109/jiot.2025.3549715,2025,2,IEEE
STNet: Spatial-Temporal Transformers are Effective for Multivariate Time Series Forecasting,"The recent boom of Transformer-based models have enhanced state-of-the-art results of multivariate time series (MTS) forecasting. However, MTS forecasting remains a challenging problem, primarily because of the intricate temporal patterns and obscured spatial correlations. Existing models are not only computationally expensive in modeling long-term temporal dependencies, but more importantly, fail to adequately capture the interrelations among variables. To address these problems, we propose STNet, a Spatial-Temporal Transformer Network with self-supervised pre-training scheme for MTS forecasting. In STNet, the MTS are formalized as a data-driven graph structure, which is learned through the training process to extract the latent patterns within the spatial dependencies of the data. Then we encode the structural information of the graph into the spatial Transformer encoder to help STNet better model refined spatial dependencies. A patch-level Transformer encoder is implemented to efficiently enhance locality and comprehensively capture semantic information pertaining to temporal dependencies. Moreover, the pre-training model generates rich contextual information, which consistently leads to reliable outcomes in transfer performance for downstream tasks. Extensive experiments conducted on five real-world benchmark datasets show the proposed STNet improves the prediction accuracy by 5.0%-25.2% compared to previous state-of-the-arts.",10.1109/ijcnn64981.2025.11228192,2025,,IEEE
RecVAE-GBRT: Memory-Fused XGBoost for Time-Series Forecasting,"Time series forecasting is a crucial task for control and decision in various fields. Recent efforts focus on integrating complex deep learning techniques, such as RNN or Transformer, into sequential models. However, these solutions are often criticized due to their excessive complexity. Inspired by the effectiveness of Gradient Boosted Regression Trees (GBRT) methods (such as XGBoost) on tabular datasets, this study proposes a hybrid method for time series forecasting. In this method, we design a memory mechanism for GBRT, namely, Recursive Variational AutoEncoder (RecVAE), which can generate compressed representations of historical sequences by recursively summarizing a section of input time series and preceding internal outputs into current internal outputs. This compensates for the limitation of the GBRT in incorporating long historical sequences for time series forecasting. The resulting memory-fused forecasting model, namely, RecVAE-GBRT, is tested on 4 real-world time series datasets. The results indicate that it generates competitive results compared to Transformer-based time series forecasting methods, all happening at the same level of computation efficiency or better.",10.1109/ijcnn60899.2024.10650508,2024,2,IEEE
Time Series Forecasting with Multi-scale Decomposition and Fourier Neural Operators,"Time series forecasting has a wide range of applications in weather forecasting, energy price prediction, and many other fields. However, real-world time series data are often inherently non-stationary, which makes modeling time series data challenging. Existing research methods typically use seasonal-trend decomposition to disentangle time series data, and then leverage Transformer and other model structures to learn complex, evolving temporal variations.However, we observe that single seasonal-trend decomposition is often insufficient, and time series data exhibit different pattern regularities at different sampling scales. To address this, we propose a novel method that performs multi-scale seasonal-trend decomposition and aggregates features from fine to coarse scales to fully exploit semantic information. Furthermore, we draw inspiration from ensemble learning and employ Fourier neural operator-based backbone networks at different scales, with the predictions from multiple scales aggregated as the final output prediction. Extensive experiments demonstrate that our proposed model achieves superior prediction performance than state-of-the-art models on multiple public datasets.",10.1109/cisat62382.2024.10695364,2024,,IEEE
Robust Time Series Contrastive Representation Learning via Explicit Seasonal-Trend Disentanglement,"We address universal self-supervised representation learning for time series under label scarcity and distribution shifts. A key challenge is that prevalent encode-then-decompose pipelines only implicitly separate seasonal and trend signals, which mixes noise across components and degrades robustness, especially with sudden jumps or stochastic movements. In this work, we propose an explicit, decomposition-aware contrastive framework: original time series are split via a Fourier transform into seasonal (high-frequency) and trend (low-frequency) components. Seasonality is modeled by a frequency-enhanced attention encoder with amplitude-induced augmentations; trend is captured by a tree-structured causal convolution encoder with random perturbations to handle non-stationary drift. The two views are trained contrastively and then fused with lightweight fine-tuning, delivering state-of-the-art accuracy, improved robustness to jumps, and interpretable attributions.",10.1109/access.2025.3621317,2025,,IEEE
Domain Generalization for Time-Series Forecasting via Extended Domain-Invariant Representations,"Time-series forecasting is crucial for IoT applications, but generalizing across domains is challenging due to distinct data distributions and dynamics. Most domain generalization methods work well for image processing and classification, but they struggle with time-series forecasting. This is because they solely learn domain-invariant representations of input data, ignoring variations in the output space across domains. This oversight can lead to inaccurate forecasts when outputs in new domains exhibit different distributions or temporal patterns. In this work, we present a new approach to improve the time-series forecasting model generalization by extracting domain-invariant representations from both input and output data. Experiments demonstrate the effectiveness of our approach, achieving significant improvements in forecasting accuracy across multiple test domains. Compared to state-of-the-art methods, our approach delivers up to an 8% increase in accuracy.",10.1109/aiot63253.2024.00031,2024,1,IEEE
IL-DiffTSF: Invertible Latent Diffusion for Probabilistic Time Series Forecasting,"Internet of Things (IoT) devices generate large volumes of time series data that are often volatile and complex, making probabilistic time series forecasting (TSF) essential for modeling the distribution of future outcomes. Recently, diffusion-based TSF methods have gained attention for their ability to learn complex distributions. However, they typically apply the diffusion process directly in the time domain, which may struggle to capture complex temporal dependencies, thus limiting the full potential of the diffusion process. Besides, they obtain probabilistic forecasts by sampling multiple plausible outcomes from the learned distribution, which is time-consuming and less effective. To solve these problems, we propose Invertible Latent Diffusion for probabilistic Time Series Forecasting (IL-DiffTSF), a novel approach based on a latent diffusion model. Specifically, we design an invertible latent projection between time series and latent space, where a conditional diffusion process is applied. This design ensures bidirectional consistency and minimal information loss, enabling more accurate TSF. Moreover, instead of sampling-based probabilistic forecasting, IL-DiffTSF represents uncertainties by directly learning a mapping from latent representations to prediction errors, achieving faster and more reliable uncertainty estimates. Experiments on univariate and multivariate benchmarks validate the efficiency and effectiveness of IL-DiffTSF. The code for this project is available at https://github.com/vanerkz/IL-DiffTSF.",10.1109/jiot.2025.3636872,2025,,IEEE
iBACon: imBalance-Aware Contrastive Learning for Time Series Forecasting,"Time series forecasting (TSF) has gained significant attention as a widely explored research area in diverse applications. Existing methods, which focus on improvements in the most common scenarios, focus little on performance in rare cases. Despite their scarce occurrences in the data, these rare samples are more challenging and easily overlooked by models, significantly contributing to the total loss. In this paper, we propose a novel approach (dubbed iBACon) that overcomes this limitation by employing imbalance-aware contrastive learning and trend-seasonal decomposition architecture, specifically designed to solve TSF. To this end, we first introduce the Input-Output Difference (IOD) metric as a pseudo-label and reveal the data imbalance phenomenon in TSF. This label continuity inherently provides a meaningful distance between targets, implying a similarity between nearby targets in both label and feature spaces. Based on this similarity, the proposed imbalance-aware contrastive loss aims to reshape feature embeddings to facilitate knowledge dissemination among challenging samples and learn specific predictive features. Finally, when combined with our trend-seasonal decomposition network, iBACon significantly improves TSF accuracy. Experiments show that iBACon enhances overall average accuracy and substantially improves the 1-3% most challenging samples.",10.1109/tkde.2025.3589693,2025,,IEEE
Data-driven Latent Graph Structure Learning for Diagnosis of Alzheimer’s Syndrome,"Complex systems often have a latent graph structure. Studying the underlying graph structure will help us to analyze the mechanisms of complex phenomena. However, it is a challenging problem to learn effective graph structures from the data and apply them to downstream tasks. In this paper, we propose an end-to-end graph learning approach for Alzheimer’s syndrome diagnosis based on functional magnetic resonance imaging (fMRI) data of brain regions, which is completely data-driven. The interactions between time-series of each brain region are represented as graph structures, and a multi-head attention mechanism is used to update the representations of the nodes. Then, the graph structures are obtained from the feature sampling of the edges. Finally, the learned graph structure is combined with the left-out time-series data features and the node prior to completing the classification task of the brain network. In comparison with the latest research methods, our approach achieves higher classification accuracy.",10.1109/icpr56361.2022.9956713,2022,,IEEE
SFLGNN: Power Load Forecasting Based on Spectral-Frequency Learning and Graph Neural Network,"With the continuous development of modern power systems, accurate power load forecasting has gradually become a key issue in energy management. Compared to deep learning models, existing statistical-based prediction models are not well suited to learn how to represent power load data and mine the rich information in the data. In addition, power load data needs to consider both intra-series temporal correlation and inter-series correlation. Recently, attempts have been made to capture both correlations simultaneously, but most of the studies capture only temporal correlations in the time domain and use predefined a priori as inter-sequence relationships. In this paper, SFLGNN (Spectral-Frequency Learning Based Graph Neural Network) is designed for power load forecasting. SFLGNN effectively solves the problem by capturing both variable correlation and inter-sequence correlation using graph neural networks, and extracts important features through CP decomposition with multi-attention mechanism. In addition, SFLGNN enhances representation learning through Spectral-Frequency Learning. We performed comparative experiments, ablation experiments, and hyper-parameter sensitivity experiments on our collected dataset. The experiments demonstrate the effectiveness of our proposed model in the power load forecasting task.",10.1109/iccs62594.2024.10795826,2024,,IEEE
Contrastive Representation Learning for Time Series via Compound Consistency and Hierarchical Contrasting,"In this paper, a novel contrastive representation learning framework for time series data is proposed. The framework is designed to learn general representations of time series at various semantic levels and is capable of transferring across different datasets. The framework incorporates two key components. Firstly, a hierarchical contrasting method is used to consider both the temporal and instance dimensions of the time series and captures information at different levels through maximum pooling at corresponding timestamps, enabling the model to learn fine-grained and multi-scale time-stamped representations for time series prediction tasks. Secondly, a compound consistency constraint is leveraged, which combines transformation consistency and temporal-frequency consistency, to effectively learn a universal representation of the time series, thereby ensuring its transferability across different datasets. Additionally, the framework considers both the temporal and frequency information of the time series, and uses an adaptive wavelet transform to obtain the frequency domain representation while maintaining temporal alignment, facilitating the contrast of temporal-frequency consistency. Finally, the proposed framework is evaluated through extensive experiments on time series prediction tasks and compared with existing models on four public datasets. The results show that the linear regressor trained with the representations learned by the proposed model outperforms existing time series prediction models in terms of prediction accuracy and transferability.",10.1109/ddcls58216.2023.10166246,2023,,IEEE
SimEXT: Self-supervised Representation Learning for Extreme Values in Time Series,"Forecasting extreme values in time series is an important but challenging problem as the extreme values are rarely observed even when a large amount of historical data is available. The modeling of extreme values requires a specific focus on estimating the tail distribution of the time series, whose statistical properties may differ from the distribution of its non-extreme values. To overcome this challenge, we present a novel self-supervised learning framework, SimEXT, to learn a robust representation of the time series that preserves the fidelity of its tail distribution. The framework employs a combination of contrastive learning and a reconstruction-based autoencoder architecture to facilitate robust representation learning of the temporal patterns associated with the extreme events. SimEXT also incorporates a wavelet-based data augmentation technique with a distribution-based loss function to prioritize the learning of extreme value distribution. We provide probabilistic guarantees on the wavelet-based augmentation that enables the wavelet coefficients to be perturbed during data augmentation without significantly altering the extreme values of the time series. Experimental results on real-world datasets show that SimEXT can effectively learn a robust representation of the time series to boost the performance of downstream tasks for forecasting block maxima values.",10.1109/icdm58522.2023.00119,2023,,IEEE
Representation Learning and Knowledge Distillation for Lightweight Domain Adaptation,"In industrial machine learning applications, insufficient data, lack of labeling, distribution shift between subsets, varying operational conditions, etc. result in poor generalizing performance by pre-trained neural network models across domains. In contrast to image detection tasks, time series dataset contain critical domain-specific characteristics that must be learned by the corresponding networks. Naively aligning the learned representations during the adaptation process increases the risk of losing these key information, thus resulting in poor performance. This paper proposes a lightweight domain adaptation method involving representation learning and knowledge distillation (RepLKD). A separate network is pre-trained to learn valuable information from the target data in its latent space with the help of a reconstructor. In the adaptation stage, we use maximum mean discrepancy to minimize the difference in distributions between the source and target latent space. Additionally, we implement knowledge distillation to encourage the target network to generate source-like latent embedding and penalize only when an upper-bound condition is not fulfilled to prevent over-regularization and loss of domain-specific features. Finally, we test our proposed method on 12 cross-domain scenarios with the C-MAPSS dataset and compare the efficacy of our method against existing literature methods.",10.1109/cai59869.2024.00214,2024,,IEEE
A Review for Pre-Trained Transformer-Based Time Series Forecasting Models,"Transformer-based models have proven their superiority against recurrent networks in time series forecasting. Enhancing transformer-based forecasting models via pretraining tasks is a novel approach in the literature. In this paper, we are reviewing the most recent papers about pretraining aspects of time series as well as pretraining tasks that are used in transformer-based architectures.",10.1109/itms59786.2023.10317721,2023,,IEEE
Improving Time-Series Classification Accuracy Based on Temporal Feature Representation Learning Using CRU-LSTM Autoencoder,"Time-series data consists of a sequence of observations recorded in chronological order, where the data changes over time. This type of data exhibits various characteristics, such as temporal volatility, trends, and seasonality. Recently, a new layer structure called Correlation Recurrent Units (CRU) has been proposed to capture not only temporal variability but also trends and seasonality in time-series data. In this study, we propose an end-to-end model that utilizes a CRU autoencoder to learn temporal feature representations and address time-series classification problems simultaneously. To validate the performance of our proposed model, we conducted comparative experiments using 30 time-series classification datasets from six different types. The experimental results showed that the proposed model outperformed the baseline models in 20 out of the 30 time-series datasets. This indicates that the proposed approach effectively captures various temporal features in time-series data and improves the performance of time-series classification tasks.",10.1109/cogmi58952.2023.00033,2023,1,IEEE
A Deep Learning Framework for Non-stationary Time Series Prediction,"In non-stationary time series, there are data bursts, which brings challenges to accurately predict data. This paper proposes a deep learning framework for non-stationary time series prediction. In this framework, the first-order and second-order difference and decomposition of the original time series are first made respectively, so as to generate five new time series, which are as the input of the framework. Then, a prediction model is constructed sequentially by GRU (gated recurrent unit) and FCN (fully-connected network) networks to predict and fit data. Finally, a two-stage training mode is designed, which first predicts the trend and component, and then fits with the cycle to produce the prediction data. The experiments are tested on the public air quality dataset, and the results show that our approach can accurately predict the non-stationary time series, especially overcomes the lag, and achieves better performance than typical statistics methods and deep learning models.",10.1109/cvidliccea56201.2022.9824863,2022,11,IEEE
MTAP-DK: Multivariate Time-Series Anomaly Prediction with Domain Knowledge,"Predicting anomalies of mobile equipment plays an important role in performing preventive maintenance, alleviating major economic losses and personal safety issues. Previous studies basically adopted data-driven models for anomaly prediction or detection of industrial equipment, ignoring the importance of domain knowledge. The domain knowledge can more accurately and theoretically capture the complex relationship among features. However, building the deep learning models incorporating domain knowledge is very difficult due to the following challenges. First, the domain knowledge is often different from the actual state of the equipment, so it is difficult to obtain knowledge information that conforms to the real situation. Second, domain knowledge is difficult to directly and effectively be applied to deep learning models due to its diverse representations. In this paper, we propose a Multivariate Time-Series Anomaly Prediction with Domain Knowledge (MTAP-DK) to address these issues. Specifically, we firstly propose a knowledge extraction module, which can extract the domain equations that conform to the actual situation with the domain knowledge and historical data. Secondly, we design a domain guidance module to guide and constrain the graph neural network from the knowledge level, to improve its capabilities to express the relationship among features. Thirdly, we predict future data based on the graph incorporating knowledge information. Finally, the prediction is reconstructed by the multi-scale convolution reconstruction method, and the abnormal information is inferred according to the reconstruction error.",10.1109/ijcnn55064.2022.9892923,2022,,IEEE
Characterizing Disease Spreading via Visibility Graph Embedding,"Gaining timely insights on real-world emergency events, such as infectious disease outbreaks, is critical for developing appropriate response strategies. In this work, we propose a data-driven approach to study the spreading dynamics of the global Covid-19 pandemic. Specifically, we aim to identify a set of most “similar” geographic regions as proxies for making predictions on a targeted location. Example predictions include the number of new cases, number of hospitalizations, and number of deaths. Such predictions can be made at different levels of regional granularities, including city, county, and state levels. Our approach starts by transforming regional time series into graph representations using the natural visibility graph (NVG) model in order to capture their intrinsic trends and properties. These graphs are then projected onto a common embedding space using graph-level network embedding techniques. Essentially, each time series is converted as a data point in a feature embedding space, where spatial proximity indicates similarity among time series. Given a targeted region, our approach can identify the most “relevant” geographic regions by finding its k-nearest neighbors in the embedding space. Subsequently, appropriate response strategies and policies (e.g., school shutdown, indoor dining restriction) can be adapted based on the success or failure experiences from relevant regions. Our approach will potentially provide valuable insights in mitigating the spreading of infectious disease.",10.1109/bigdata52589.2021.9671810,2021,,IEEE
A Large-Scale Ensemble Learning Framework for Demand Forecasting,"Demand forecasting is a crucial component of supply chain management for revenue optimization and inventory planning. Traditional time series forecasting methods, however, have resulted in small models with limited expressive power because they have difficulty in scaling their model size up while maintaining high accuracy. In this paper, we propose Forecasting orchestra (Forchestra), a simple but powerful ensemble framework capable of accurately predicting future demand for a diverse range of items. Forchestra consists of two parts: 1) base predictors and 2) a neural conductor. For a given time series, each base predictor outputs its respective forecast based on historical observations. On top of the base predictors, the neural conductor adaptively assigns the importance weight for each predictor by looking at the representation vector provided by a representation module. Finally, Forchestra aggregates the predictions by the weights and constructs a final prediction. In contrast to previous ensemble approaches, the neural conductor and all base predictors of Forchestra are trained in an end-to-end manner; this allows each base predictor to modify its reaction to different inputs, while supporting other predictors and constructing a final prediction jointly. We empirically show that the model size is scalable to up to 0.8 billion parameters ($\approx$400-layer LSTM). The proposed method is evaluated on our proprietary E-Commerce (100K) and the public M5(30K) datasets, and it outperforms existing forecasting models with a significant margin. In addition, we observe that our framework generalizes well to unseen data points when evaluated in a zeroshot fashion on downstream datasets. Last but not least, we present extensive qualitative and quantitative studies to analyze how the proposed model outperforms baseline models and differs from conventional ensemble approaches. The code is available at https://github.com/young-j-parld22-ICDM-Forchestra.",10.1109/icdm54844.2022.00048,2022,2,IEEE
CoGenT: A Unified Contrastive-Generative Framework for Time Series Classification,"Self-supervised learning (SSL) for multivariate time series mainly includes two paradigms: contrastive methods that excel at distinguishing between different examples, and generative approaches that learn the overall data distributions. While effective individually, their complementary potential remains unexplored. We propose a Contrastive-Generative Time series framework (CoGenT), the first framework to unify these paradigms through joint contrastive-generative optimization. Co-GenT addresses fundamental limitations of both approaches: it overcomes contrastive learning’s sensitivity to high intra-class similarity in temporal data while reducing generative methods’ dependence on large datasets. We evaluate CoGenT on six diverse time series datasets. The results show consistent improvements, with up to 59.2& and 14.27& F1 gains over standalone SimCLR and MAE, respectively. Our analysis reveals that the CoGenT preserves high accuracy while acquiring structural reliability. These findings establish a foundation for hybrid SSL in time series analysis. Code at https://github.com/DL4mHealth/cogent/.",10.1109/tai.2025.3637168,2025,,IEEE
